Timestamp	Board	ChangeType	Name
2021-12-05T06:05:35.731+00:00	mainboard	add	Search for Azcanta
2021-12-05T06:10:49.931+00:00	mainboard	remove	Conspiracy Theorist
2021-12-05T06:10:49.931+00:00	mainboard	add	Dire Fleet Daredevil
2021-12-05T06:10:49.931+00:00	mainboard	remove	Academy Manufactor
2021-12-05T06:10:49.931+00:00	mainboard	add	Hanweir Garrison
2021-12-05T06:19:40.183+00:00	mainboard	remove	Sylvan Advocate
2021-12-05T06:19:40.183+00:00	mainboard	add	Joraga Treespeaker
2021-12-05T06:19:40.183+00:00	mainboard	remove	Kazandu Mammoth
2021-12-05T06:19:40.183+00:00	mainboard	add	Sakura-Tribe Elder
2021-12-05T06:26:15.109+00:00	mainboard	remove	Spell Queller
2021-12-05T06:26:15.109+00:00	mainboard	add	Reflector Mage
2021-12-05T06:26:15.109+00:00	mainboard	remove	Teferi, Who Slows the Sunset
2021-12-05T06:26:15.109+00:00	mainboard	add	Brago, King Eternal
2021-12-05T06:26:15.109+00:00	mainboard	remove	Silver Myr
2021-12-05T06:26:15.109+00:00	mainboard	add	Nissa, Steward of Elements
2021-12-05T19:16:23.022+00:00	mainboard	add	Raging Ravine
2021-12-05T19:16:23.022+00:00	mainboard	add	Lavaclaw Reaches
2021-12-05T19:16:23.022+00:00	mainboard	add	Wandering Fumarole
2021-12-05T19:16:23.022+00:00	mainboard	add	Stirring Wildwood
2021-12-05T19:16:23.022+00:00	mainboard	add	Hissing Quagmire
2021-12-05T19:16:23.022+00:00	mainboard	add	Creeping Tar Pit
2021-12-05T19:16:23.022+00:00	mainboard	add	Needle Spires
2021-12-05T19:16:23.022+00:00	mainboard	add	Celestial Colonnade
2021-12-05T19:16:23.022+00:00	mainboard	add	Lumbering Falls
2021-12-05T19:16:23.022+00:00	mainboard	add	Shambling Vent
2021-12-05T19:16:23.022+00:00	mainboard	add	Hinterland Harbor
2021-12-05T19:16:23.022+00:00	mainboard	add	Isolated Chapel
2021-12-05T19:16:23.022+00:00	mainboard	add	Woodland Cemetery
2021-12-05T19:16:23.022+00:00	mainboard	add	Drowned Catacomb
2021-12-05T19:16:23.022+00:00	mainboard	add	Sulfur Falls
2021-12-05T19:16:23.022+00:00	mainboard	add	Glacial Fortress
2021-12-05T19:16:23.022+00:00	mainboard	add	Dragonskull Summit
2021-12-05T19:16:23.022+00:00	mainboard	add	Sunpetal Grove
2021-12-05T19:16:23.022+00:00	mainboard	add	Rootbound Crag
2021-12-05T19:16:23.022+00:00	mainboard	add	Clifftop Retreat
2021-12-05T19:16:23.022+00:00	mainboard	add	Nomad Outpost
2021-12-05T19:16:23.022+00:00	mainboard	add	Jungle Shrine
2021-12-05T19:16:23.022+00:00	mainboard	add	Arcane Sanctum
2021-12-05T19:16:23.022+00:00	mainboard	add	Frontier Bivouac
2021-12-05T19:16:23.022+00:00	mainboard	add	Mystic Monastery
2021-12-05T19:16:23.022+00:00	mainboard	add	Crumbling Necropolis
2021-12-05T19:16:23.022+00:00	mainboard	add	Savage Lands
2021-12-05T19:16:23.022+00:00	mainboard	add	Opulent Palace
2021-12-05T19:16:23.022+00:00	mainboard	add	Seaside Citadel
2021-12-05T19:16:23.022+00:00	mainboard	add	Sandsteppe Citadel
2021-12-05T19:16:23.022+00:00	mainboard	add	Ghost Quarter
2021-12-05T19:16:23.022+00:00	mainboard	add	Tectonic Edge
2021-12-05T19:16:23.022+00:00	mainboard	add	Field of Ruin
2021-12-05T19:36:11.927+00:00	mainboard	add	Day of Judgment
2021-12-05T19:36:11.927+00:00	mainboard	add	Spirit of the Labyrinth
2021-12-05T19:36:11.927+00:00	mainboard	add	Nyx-Fleece Ram
2021-12-05T19:36:11.927+00:00	mainboard	add	Archetype of Courage
2021-12-05T19:36:11.927+00:00	mainboard	add	Celestial Ancient
2021-12-05T19:41:18.405+00:00	mainboard	add	Eerie Interlude
2021-12-05T19:41:18.405+00:00	mainboard	add	Sol Ring
2021-12-05T19:41:18.405+00:00	mainboard	add	Assassin's Trophy
2021-12-05T19:41:18.405+00:00	mainboard	add	Anguished Unmaking
2021-12-05T19:41:18.405+00:00	mainboard	add	Dreadbore
2021-12-05T19:41:18.405+00:00	mainboard	add	Naturalize
2021-12-05T19:41:18.405+00:00	mainboard	add	Zurgo Bellstriker
2021-12-05T19:41:18.405+00:00	mainboard	add	Blasphemous Act
2021-12-05T19:41:18.405+00:00	mainboard	add	Nissa, Vastwood Seer
2021-12-05T20:06:08.436+00:00	mainboard	remove	Dreadbore
2021-12-05T20:06:08.436+00:00	mainboard	add	Terminate
2021-12-05T20:06:08.436+00:00	mainboard	remove	Assassin's Trophy
2021-12-05T20:06:08.436+00:00	mainboard	add	Putrefy
2021-12-05T20:06:08.436+00:00	mainboard	remove	Improbable Alliance
2021-12-05T20:06:08.436+00:00	mainboard	add	Sprite Dragon
2021-12-05T20:10:35.022+00:00	mainboard	add	Shardless Agent
2021-12-05T20:10:35.022+00:00	mainboard	add	Glory of Warfare
2021-12-05T20:10:35.022+00:00	mainboard	add	Enchanted Evening
2021-12-05T20:10:35.022+00:00	mainboard	add	Dragonlord Atarka
2021-12-05T20:10:35.022+00:00	mainboard	add	Rakdos Cackler
2021-12-05T20:10:35.022+00:00	mainboard	add	Biomass Mutation
2021-12-05T20:10:35.022+00:00	mainboard	add	Armada Wurm
2021-12-05T20:10:35.022+00:00	mainboard	add	Deathrite Shaman
2021-12-05T20:19:38.050+00:00	mainboard	add	Jadar, Ghoulcaller of Nephalia
2021-12-05T20:19:38.050+00:00	mainboard	add	Ransack the Lab
2021-12-05T20:19:38.050+00:00	mainboard	add	Dragon's Rage Channeler
2021-12-05T20:19:38.050+00:00	mainboard	add	Soulherder
2021-12-05T20:32:40.658+00:00	mainboard	add	Terror
2021-12-05T20:32:40.658+00:00	mainboard	add	Dismember
2021-12-05T20:32:40.658+00:00	mainboard	add	Feed the Swarm
2021-12-05T20:32:40.658+00:00	mainboard	add	Ravenous Chupacabra
2021-12-05T20:32:40.658+00:00	mainboard	add	Drana, Liberator of Malakir
2021-12-05T20:32:40.658+00:00	mainboard	add	Isareth the Awakener
2021-12-05T20:32:40.658+00:00	mainboard	add	Vampire Nighthawk
2021-12-05T20:54:17.348+00:00	mainboard	add	Renata, Called to the Hunt
2021-12-05T20:54:17.348+00:00	mainboard	add	Moldgraf Monstrosity
2021-12-05T20:54:17.348+00:00	mainboard	add	Seal of Primordium
2021-12-05T20:54:17.348+00:00	mainboard	add	Gnarlwood Dryad
2021-12-05T20:54:17.348+00:00	mainboard	add	Awakening Zone
2021-12-05T20:54:17.348+00:00	mainboard	add	Oath of Nissa
2021-12-05T20:54:17.348+00:00	mainboard	add	Elves of Deep Shadow
2021-12-05T22:50:33.925+00:00	mainboard	add	Riftwing Cloudskate
2021-12-05T22:50:33.925+00:00	mainboard	add	Draining Whelk
2021-12-05T22:50:33.925+00:00	mainboard	add	Mark of Eviction
2021-12-05T22:50:33.925+00:00	mainboard	add	Distortion Strike
2021-12-05T22:50:33.925+00:00	mainboard	add	Jace's Ingenuity
2021-12-05T22:50:33.925+00:00	mainboard	add	Betrayal
2021-12-05T22:50:33.925+00:00	mainboard	add	Exclude
2021-12-05T22:50:33.925+00:00	mainboard	add	Curfew
2021-12-05T22:50:33.925+00:00	mainboard	add	Dig Through Time
2021-12-05T22:50:33.925+00:00	mainboard	add	Midnight Clock
2021-12-05T23:14:47.191+00:00	mainboard	add	Mutiny
2021-12-05T23:14:47.191+00:00	mainboard	add	Electrostatic Field
2021-12-05T23:14:47.191+00:00	mainboard	add	Overload
2021-12-05T23:14:47.191+00:00	mainboard	add	Tormenting Voice
2021-12-05T23:14:47.191+00:00	mainboard	add	Siege-Gang Commander
2021-12-05T23:14:47.191+00:00	mainboard	add	Pia and Kiran Nalaar
2021-12-05T23:14:47.191+00:00	mainboard	add	Abbot of Keral Keep
2021-12-05T23:19:41.553+00:00	mainboard	add	Sword of Hearth and Home
2021-12-05T23:35:58.337+00:00	mainboard	add	Candletrap
2021-12-05T23:35:58.337+00:00	mainboard	add	Declaration in Stone
2021-12-05T23:35:58.337+00:00	mainboard	add	Knight-Captain of Eos
2021-12-05T23:35:58.337+00:00	mainboard	add	Treasure Keeper
2021-12-05T23:35:58.337+00:00	mainboard	add	Pilgrim's Eye
2021-12-05T23:35:58.337+00:00	mainboard	add	Funeral Longboat
2021-12-05T23:35:58.337+00:00	mainboard	add	Thran Dynamo
2021-12-08T07:07:43.682+00:00	mainboard	remove	Flametongue Kavu
2021-12-08T07:07:43.682+00:00	mainboard	add	Faithless Looting
2021-12-08T07:07:43.682+00:00	mainboard	remove	Ghoultree
2021-12-08T07:07:43.682+00:00	mainboard	add	Avenger of Zendikar
2021-12-08T07:07:43.682+00:00	mainboard	remove	Chameleon Colossus
2021-12-08T07:07:43.682+00:00	mainboard	add	Elvish Mystic
2021-12-11T17:54:21.682+00:00	mainboard	remove	Cemetery Gatekeeper
2021-12-11T17:54:21.682+00:00	mainboard	add	Blade Splicer
2021-12-11T17:55:37.555+00:00	mainboard	remove	Cemetery Protector
2021-12-11T17:55:37.555+00:00	mainboard	add	Cemetery Gatekeeper
2021-12-11T18:08:17.081+00:00	mainboard	remove	The Eldest Reborn
2021-12-11T18:08:17.081+00:00	mainboard	add	Lolth, Spider Queen
2021-12-11T18:08:18.189+00:00	mainboard	add	Lolth, Spider Queen
2021-12-11T18:08:37.585+00:00	mainboard	remove	Lolth, Spider Queen
2021-12-11T18:21:17.005+00:00	mainboard	remove	Goblin Dark-Dwellers
2021-12-11T18:21:17.005+00:00	mainboard	add	Zealous Conscripts
2021-12-11T18:21:17.005+00:00	mainboard	remove	Chandra's Phoenix
2021-12-11T18:21:17.005+00:00	mainboard	add	Dreadhorde Arcanist
2021-12-11T18:36:46.241+00:00	mainboard	remove	Primal Adversary
2021-12-11T18:36:46.241+00:00	mainboard	add	Titania, Protector of Argoth
2021-12-11T18:36:46.241+00:00	mainboard	remove	Murkfiend Liege
2021-12-11T18:36:46.241+00:00	mainboard	add	Hydroid Krasis
2021-12-11T18:36:46.241+00:00	mainboard	remove	The Gitrog Monster
2021-12-11T18:36:46.241+00:00	mainboard	add	Journey to Eternity
2021-12-11T18:36:46.241+00:00	mainboard	remove	Master of Death
2021-12-11T18:36:46.241+00:00	mainboard	add	Thief of Sanity
2021-12-16T06:07:40.760+00:00	mainboard	remove	Unhallowed Pact
2021-12-16T06:07:40.760+00:00	mainboard	add	Bone Picker
2021-12-16T06:10:18.187+00:00	mainboard	remove	Steel Hellkite
2021-12-16T06:10:18.187+00:00	mainboard	add	Myr Battlesphere
2021-12-16T06:17:30.026+00:00	mainboard	remove	Electrolyze
2021-12-16T06:17:30.026+00:00	mainboard	add	Saheeli, Sublime Artificer
2021-12-16T06:17:30.026+00:00	mainboard	remove	The Locust God
2021-12-16T06:17:30.026+00:00	mainboard	add	The Royal Scions
2021-12-16T06:17:30.026+00:00	mainboard	remove	Havengul Lich
2021-12-16T06:17:30.026+00:00	mainboard	add	Ashiok, Nightmare Muse
2021-12-16T06:17:30.026+00:00	mainboard	remove	Radha, Heart of Keld
2021-12-16T06:17:30.026+00:00	mainboard	add	Domri, Anarch of Bolas
2021-12-31T07:22:03.147+00:00	mainboard	remove	Exclude
2021-12-31T07:22:03.147+00:00	mainboard	add	Hard Evidence
2021-12-31T07:22:03.147+00:00	mainboard	remove	Falkenrath Pit Fighter
2021-12-31T07:22:03.147+00:00	mainboard	add	Ragavan, Nimble Pilferer
2021-12-31T07:22:03.147+00:00	mainboard	remove	Rule of Law
2021-12-31T07:22:03.147+00:00	mainboard	add	Seal of Cleansing
2021-12-31T07:22:03.147+00:00	mainboard	remove	Elves of Deep Shadow
2021-12-31T07:22:03.147+00:00	mainboard	add	Ignoble Hierarch
2021-12-31T07:22:03.147+00:00	mainboard	remove	Jack-o'-Lantern
2021-12-31T07:22:03.147+00:00	mainboard	add	Brainstone
2021-12-31T07:22:03.147+00:00	mainboard	remove	Wedding Invitation
2021-12-31T07:22:03.147+00:00	mainboard	add	Sol Talisman
2021-12-31T07:22:03.147+00:00	mainboard	remove	Renata, Called to the Hunt
2021-12-31T07:22:03.147+00:00	mainboard	add	Abundant Harvest
2022-01-01T01:16:37.592+00:00	mainboard	remove	Overgrown Tomb
2022-01-01T01:16:37.592+00:00	mainboard	add	Blooming Marsh
2022-01-01T01:16:37.592+00:00	mainboard	remove	Breeding Pool
2022-01-01T01:16:37.592+00:00	mainboard	add	Botanical Sanctum
2022-01-01T01:16:37.592+00:00	mainboard	remove	Godless Shrine
2022-01-01T01:16:37.592+00:00	mainboard	add	Concealed Courtyard
2022-01-01T01:16:37.592+00:00	mainboard	remove	Hallowed Fountain
2022-01-01T01:16:37.592+00:00	mainboard	add	Seachrome Coast
2022-01-01T01:16:37.592+00:00	mainboard	remove	Watery Grave
2022-01-01T01:16:37.592+00:00	mainboard	add	Darkslick Shores
2022-01-01T01:16:37.592+00:00	mainboard	remove	Blood Crypt
2022-01-01T01:16:37.592+00:00	mainboard	add	Blackcleave Cliffs
2022-01-01T01:16:37.592+00:00	mainboard	remove	Temple Garden
2022-01-01T01:16:37.592+00:00	mainboard	add	Razorverge Thicket
2022-01-01T01:16:37.592+00:00	mainboard	remove	Stomping Ground
2022-01-01T01:16:37.592+00:00	mainboard	add	Copperline Gorge
2022-01-19T04:04:47.890+00:00	mainboard	remove	Knight-Captain of Eos
2022-01-19T04:04:47.890+00:00	mainboard	add	Skyclave Apparition
2022-01-19T04:04:47.890+00:00	mainboard	remove	Hypnotic Sprite
2022-01-19T04:04:47.890+00:00	mainboard	add	Thieving Skydiver
2022-01-19T04:04:47.890+00:00	mainboard	remove	Treasure Cruise
2022-01-19T04:04:47.890+00:00	mainboard	add	Rise from the Tides
2022-01-19T04:04:47.890+00:00	mainboard	remove	Moldgraf Monstrosity
2022-01-19T04:04:47.890+00:00	mainboard	add	Woodfall Primus
2022-01-19T04:21:09.933+00:00	mainboard	remove	Sacred Foundry
2022-01-19T04:21:09.933+00:00	mainboard	add	Inspiring Vantage
2022-01-19T04:21:09.933+00:00	mainboard	remove	Steam Vents
2022-01-19T04:21:09.933+00:00	mainboard	add	Spirebluff Canal
2022-01-19T04:21:09.933+00:00	mainboard	remove	Windswept Heath
2022-01-19T04:21:09.933+00:00	mainboard	add	Overgrown Farmland
2022-01-19T04:21:09.933+00:00	mainboard	remove	Arid Mesa
2022-01-19T04:21:09.933+00:00	mainboard	add	Sundown Pass
2022-01-19T04:21:09.933+00:00	mainboard	remove	Scalding Tarn
2022-01-19T04:21:09.933+00:00	mainboard	add	Stormcarved Coast
2022-01-19T04:21:09.933+00:00	mainboard	remove	Wooded Foothills
2022-01-19T04:21:09.933+00:00	mainboard	add	Rockfall Vale
2022-01-19T04:21:09.933+00:00	mainboard	remove	Polluted Delta
2022-01-19T04:21:09.933+00:00	mainboard	add	Shipwreck Marsh
2022-01-19T04:21:09.933+00:00	mainboard	remove	Bloodstained Mire
2022-01-19T04:21:09.933+00:00	mainboard	add	Haunted Ridge
2022-01-19T04:21:09.933+00:00	mainboard	remove	Misty Rainforest
2022-01-19T04:21:09.933+00:00	mainboard	add	Dreamroot Cascade
2022-01-19T04:21:09.933+00:00	mainboard	remove	Marsh Flats
2022-01-19T04:21:09.933+00:00	mainboard	add	Shattered Sanctum
2022-01-19T04:21:09.933+00:00	mainboard	remove	Verdant Catacombs
2022-01-19T04:21:09.933+00:00	mainboard	add	Deathcap Glade
2022-01-19T04:21:09.933+00:00	mainboard	remove	Flooded Strand
2022-01-19T04:21:09.933+00:00	mainboard	add	Deserted Beach
2022-02-21T01:52:40.117+00:00	mainboard	remove	Prison Term
2022-02-21T01:52:40.117+00:00	mainboard	add	Touch the Spirit Realm
2022-02-21T01:52:40.117+00:00	mainboard	remove	Intervene
2022-02-21T01:52:40.117+00:00	mainboard	add	Disruption Protocol
2022-02-21T01:52:40.117+00:00	mainboard	remove	Negate
2022-02-21T01:52:40.117+00:00	mainboard	add	Jwari Disruption
2022-02-21T01:52:40.117+00:00	mainboard	remove	Midnight Clock
2022-02-21T01:52:40.117+00:00	mainboard	add	Upheaval
2022-02-21T01:52:40.117+00:00	mainboard	remove	Phyrexian Scriptures
2022-02-21T01:52:40.117+00:00	mainboard	add	Victimize
2022-02-21T01:52:40.117+00:00	mainboard	remove	Gelatinous Cube
2022-02-21T01:52:40.117+00:00	mainboard	add	Diabolic Servitude
2022-02-21T01:52:40.117+00:00	mainboard	remove	Terror
2022-02-21T01:52:40.117+00:00	mainboard	add	Bloodchief's Thirst
2022-02-21T01:52:40.117+00:00	mainboard	remove	Ob Nixilis Reignited
2022-02-21T01:52:40.117+00:00	mainboard	add	Liliana, Waker of the Dead
2022-02-21T01:52:40.117+00:00	mainboard	remove	Order of Midnight
2022-02-21T01:52:40.117+00:00	mainboard	add	Cabal Initiate
2022-02-21T02:02:11.884+00:00	mainboard	remove	Akoum Firebird
2022-02-21T02:02:11.884+00:00	mainboard	add	Flametongue Kavu
2022-02-21T02:02:11.884+00:00	mainboard	remove	Siege-Gang Commander
2022-02-21T02:02:11.884+00:00	mainboard	add	Fable of the Mirror-Breaker
2022-02-21T02:02:11.884+00:00	mainboard	remove	Bloodhall Ooze
2022-02-21T02:02:11.884+00:00	mainboard	add	Rabbit Battery
2022-02-21T02:02:11.884+00:00	mainboard	remove	Taurean Mauler
2022-02-21T02:02:11.884+00:00	mainboard	add	Feldon of the Third Path
2022-02-21T02:02:11.884+00:00	mainboard	remove	Dire Fleet Daredevil
2022-02-21T02:02:11.884+00:00	mainboard	add	Falkenrath Pit Fighter
2022-02-21T02:02:11.884+00:00	mainboard	remove	Torbran, Thane of Red Fell
2022-02-21T02:02:11.884+00:00	mainboard	add	Legion Warboss
2022-02-21T02:02:11.884+00:00	mainboard	remove	Abbot of Keral Keep
2022-02-21T02:02:11.884+00:00	mainboard	add	Flametongue Yearling
2022-02-21T02:02:11.884+00:00	mainboard	remove	Overload
2022-02-21T02:02:11.884+00:00	mainboard	add	Spikefield Hazard
2022-02-21T02:09:58.551+00:00	mainboard	remove	Ram Through
2022-02-21T02:09:58.551+00:00	mainboard	add	Master's Rebuke
2022-02-21T02:09:58.551+00:00	mainboard	remove	Ulvenwald Mysteries
2022-02-21T02:09:58.551+00:00	mainboard	add	Snakeskin Veil
2022-02-21T02:09:58.551+00:00	mainboard	remove	Guardian Project
2022-02-21T02:09:58.551+00:00	mainboard	add	Utopia Sprawl
2022-02-21T02:09:58.551+00:00	mainboard	remove	Dryad of the Ilysian Grove
2022-02-21T02:09:58.551+00:00	mainboard	add	Tangled Florahedron
2022-02-21T02:09:58.551+00:00	mainboard	remove	Curse of Predation
2022-02-21T02:09:58.551+00:00	mainboard	add	Bala Ged Recovery
2022-02-21T02:16:31.215+00:00	mainboard	remove	Hull Breach
2022-02-21T02:16:31.215+00:00	mainboard	add	Spirit-Sister's Call
2022-02-21T02:16:31.215+00:00	mainboard	remove	Ashiok, Nightmare Muse
2022-02-21T02:16:31.215+00:00	mainboard	add	Tezzeret, Agent of Bolas
2022-02-21T02:50:03.105+00:00	mainboard	remove	Pilgrim's Eye
2022-02-21T02:50:03.105+00:00	mainboard	add	Kozilek, Butcher of Truth
2022-02-21T02:50:03.105+00:00	mainboard	remove	Letter of Acceptance
2022-02-21T02:50:03.105+00:00	mainboard	add	Metalwork Colossus
2022-02-21T02:50:03.105+00:00	mainboard	remove	Enchanted Evening
2022-02-21T02:50:03.105+00:00	mainboard	add	Azorius Signet
2022-02-21T02:50:03.105+00:00	mainboard	remove	Witch's Oven
2022-02-21T02:50:03.105+00:00	mainboard	add	Dimir Signet
2022-02-21T02:50:03.105+00:00	mainboard	remove	Orcus, Prince of Undeath
2022-02-21T02:50:03.105+00:00	mainboard	add	Rakdos Signet
2022-02-21T02:50:03.105+00:00	mainboard	remove	Manamorphose
2022-02-21T02:50:03.105+00:00	mainboard	add	Gruul Signet
2022-02-21T02:50:03.105+00:00	mainboard	remove	Armada Wurm
2022-02-21T02:50:03.105+00:00	mainboard	add	Selesnya Signet
2022-02-21T02:50:03.105+00:00	mainboard	remove	Cruel Celebrant
2022-02-21T02:50:03.105+00:00	mainboard	add	Orzhov Signet
2022-02-21T02:50:03.105+00:00	mainboard	remove	Ral, Storm Conduit
2022-02-21T02:50:03.105+00:00	mainboard	add	Izzet Signet
2022-02-21T02:50:03.105+00:00	mainboard	remove	Sprite Dragon
2022-02-21T02:50:03.105+00:00	mainboard	add	Golgari Signet
2022-02-21T02:50:03.105+00:00	mainboard	remove	Showdown of the Skalds
2022-02-21T02:50:03.105+00:00	mainboard	add	Boros Signet
2022-02-21T02:50:03.105+00:00	mainboard	remove	Shardless Agent
2022-02-21T02:50:03.105+00:00	mainboard	add	Simic Signet
2022-02-21T02:50:03.105+00:00	mainboard	remove	Sword of Light and Shadow
2022-02-21T02:50:03.105+00:00	mainboard	add	Eater of Virtue
2022-02-21T02:50:03.105+00:00	mainboard	remove	Funeral Longboat
2022-02-21T02:50:03.105+00:00	mainboard	add	Worn Powerstone
2022-02-21T02:50:03.105+00:00	mainboard	remove	Memnite
2022-02-21T02:50:03.105+00:00	mainboard	add	Hedron Archive
2022-02-21T02:50:03.105+00:00	mainboard	remove	Ghost Quarter
2022-02-21T02:50:03.105+00:00	mainboard	add	Otawara, Soaring City
2022-02-21T02:50:03.105+00:00	mainboard	remove	Time Wipe
2022-02-21T02:50:03.105+00:00	mainboard	add	Hengegate Pathway
2022-02-21T02:50:03.105+00:00	mainboard	remove	Oath of Nissa
2022-02-21T02:50:03.105+00:00	mainboard	add	Barkchannel Pathway
2022-02-21T02:50:03.105+00:00	mainboard	remove	Signal Pest
2022-02-21T02:50:03.105+00:00	mainboard	add	Riverglide Pathway
2022-02-21T02:50:03.105+00:00	mainboard	remove	Palladium Myr
2022-02-21T02:50:03.105+00:00	mainboard	add	Needleverge Pathway
2022-02-21T02:50:03.105+00:00	mainboard	remove	Slow Motion
2022-02-21T02:50:03.105+00:00	mainboard	add	Blightstep Pathway
2022-02-21T02:53:38.873+00:00	mainboard	remove	Mutiny
2022-02-21T02:53:38.873+00:00	mainboard	add	Brightclimb Pathway
2022-02-21T03:03:11.305+00:00	mainboard	remove	Frontier Bivouac
2022-02-21T03:03:11.305+00:00	mainboard	add	Tundra
2022-02-21T03:03:11.305+00:00	mainboard	remove	Nomad Outpost
2022-02-21T03:03:11.305+00:00	mainboard	add	Underground Sea
2022-02-21T03:03:11.305+00:00	mainboard	remove	Sandsteppe Citadel
2022-02-21T03:03:11.305+00:00	mainboard	add	Badlands
2022-02-21T03:03:11.305+00:00	mainboard	remove	Jungle Shrine
2022-02-21T03:03:11.305+00:00	mainboard	add	Taiga
2022-02-21T03:03:11.305+00:00	mainboard	remove	Seaside Citadel
2022-02-21T03:03:11.305+00:00	mainboard	add	Savannah
2022-02-21T03:03:11.305+00:00	mainboard	remove	Savage Lands
2022-02-21T03:03:11.305+00:00	mainboard	add	Scrubland
2022-02-21T03:03:11.305+00:00	mainboard	remove	Arcane Sanctum
2022-02-21T03:03:11.305+00:00	mainboard	add	Bayou
2022-02-21T03:03:11.305+00:00	mainboard	remove	Opulent Palace
2022-02-21T03:03:11.305+00:00	mainboard	add	Volcanic Island
2022-02-21T03:03:11.305+00:00	mainboard	remove	Crumbling Necropolis
2022-02-21T03:03:11.305+00:00	mainboard	add	Plateau
2022-02-21T03:03:11.305+00:00	mainboard	remove	Mystic Monastery
2022-02-21T03:03:11.305+00:00	mainboard	add	Tropical Island
2022-02-26T19:05:31.349+00:00	mainboard	remove	Ajani Goldmane
2022-02-26T19:05:31.349+00:00	mainboard	add	The Wandering Emperor
2022-02-26T19:05:31.349+00:00	mainboard	remove	Candletrap
2022-02-26T19:05:31.349+00:00	mainboard	add	March of Otherworldly Light
2022-02-26T19:05:31.349+00:00	mainboard	remove	Mikaeus, the Lunarch
2022-02-26T19:05:31.349+00:00	mainboard	add	Charming Prince
2022-02-26T19:05:31.349+00:00	mainboard	remove	Quarantine Field
2022-02-26T19:05:31.349+00:00	mainboard	add	Lion Sash
2022-02-26T19:05:31.349+00:00	mainboard	remove	Daxos, Blessed by the Sun
2022-02-26T19:05:31.349+00:00	mainboard	add	Spirited Companion
2022-02-26T19:16:26.448+00:00	mainboard	remove	Cosi's Trickster
2022-02-26T19:16:26.448+00:00	mainboard	add	Thousand-Faced Shadow
2022-02-26T19:16:26.448+00:00	mainboard	remove	Distortion Strike
2022-02-26T19:16:26.448+00:00	mainboard	add	Tinker
2022-02-26T19:16:26.448+00:00	mainboard	remove	Draining Whelk
2022-02-26T19:16:26.448+00:00	mainboard	add	Inkwell Leviathan
2022-02-26T19:16:26.448+00:00	mainboard	remove	Gifts Ungiven
2022-02-26T19:16:26.448+00:00	mainboard	add	Show and Tell
2022-02-26T19:16:26.448+00:00	mainboard	remove	Stormwing Entity
2022-02-26T19:16:26.448+00:00	mainboard	add	Thassa, Deep-Dwelling
2022-02-26T19:16:26.448+00:00	mainboard	remove	Curfew
2022-02-26T19:16:26.448+00:00	mainboard	add	March of Swirling Mist
2022-02-26T19:16:26.448+00:00	mainboard	remove	Jace Beleren
2022-02-26T19:16:26.448+00:00	mainboard	add	Narset, Parter of Veils
2022-02-26T19:38:38.842+00:00	mainboard	remove	Isareth the Awakener
2022-02-26T19:38:38.842+00:00	mainboard	add	Tatsunari, Toad Rider
2022-02-26T19:38:38.842+00:00	mainboard	remove	Bone Picker
2022-02-26T19:38:38.842+00:00	mainboard	add	Griselbrand
2022-02-26T19:38:38.842+00:00	mainboard	remove	Cauldron Familiar
2022-02-26T19:38:38.842+00:00	mainboard	add	Putrid Imp
2022-02-26T19:38:38.842+00:00	mainboard	remove	Blood Artist
2022-02-26T19:38:38.842+00:00	mainboard	add	Blade of the Oni
2022-02-26T19:38:38.842+00:00	mainboard	remove	Zulaport Cutthroat
2022-02-26T19:38:38.842+00:00	mainboard	add	Nullpriest of Oblivion
2022-02-26T19:38:38.842+00:00	mainboard	remove	Mire's Grasp
2022-02-26T19:38:38.842+00:00	mainboard	add	Exhume
2022-02-26T19:38:38.842+00:00	mainboard	remove	Ruinous Path
2022-02-26T19:38:38.842+00:00	mainboard	add	Hero's Downfall
2022-02-26T19:43:06.680+00:00	mainboard	remove	Grapeshot
2022-02-26T19:43:06.680+00:00	mainboard	add	Sneak Attack
2022-02-26T19:43:06.680+00:00	mainboard	remove	Anax, Hardened in the Forge
2022-02-26T19:43:06.680+00:00	mainboard	add	Krenko, Tin Street Kingpin
2022-02-26T19:43:06.680+00:00	mainboard	remove	Kessig Wolfrider
2022-02-26T19:43:06.680+00:00	mainboard	add	Goblin Welder
2022-02-26T19:50:43.609+00:00	mainboard	remove	Kodama's Reach
2022-02-26T19:50:43.609+00:00	mainboard	add	Natural Order
2022-02-26T19:50:43.609+00:00	mainboard	remove	Unknown Card
2022-02-26T19:50:43.609+00:00	mainboard	add	Oath of Druids
2022-02-26T19:56:33.595+00:00	mainboard	remove	Glory of Warfare
2022-02-26T19:56:33.595+00:00	mainboard	add	Rip Apart
2022-02-26T19:56:33.595+00:00	mainboard	remove	Nahiri, the Harbinger
2022-02-26T19:56:33.595+00:00	mainboard	add	Ajani Vengeant
2022-02-26T19:56:33.595+00:00	mainboard	remove	Lurrus of the Dream-Den
2022-02-26T19:56:33.595+00:00	mainboard	add	Lingering Souls
2022-02-26T19:56:33.595+00:00	mainboard	remove	Yorion, Sky Nomad
2022-02-26T19:56:33.595+00:00	mainboard	add	Fractured Identity
2022-02-26T19:56:33.595+00:00	mainboard	remove	The Royal Scions
2022-02-26T19:56:33.595+00:00	mainboard	add	Dack Fayden
